,Oil,EQNR,DNB,NHY,NOKUSD
2018-12-14,60.279998779296875,128.3695068359375,90.03504180908203,26.747570037841797,0.11693717539310455
2018-12-17,59.61000061035156,125.72747802734375,88.82837677001953,26.680553436279297,0.11605505645275116
2018-12-18,56.2599983215332,124.40643310546875,89.47811889648438,26.868206024169922,0.11573699116706848
2018-12-19,57.2400016784668,125.46324920654297,88.89024353027344,27.176498413085938,0.11461015790700912
2018-12-20,54.349998474121094,122.6561050415039,86.41506958007812,26.30524444580078,0.11473758518695831
2018-12-21,53.81999969482422,121.10391235351562,85.70345306396484,26.49959945678711,0.11533014476299286
2018-12-24,50.470001220703125,121.10391235351562,85.70345306396484,26.49959945678711,0.11402638256549835
2018-12-25,50.470001220703125,121.10391235351562,85.70345306396484,26.49959945678711,0.1143183708190918
2018-12-26,54.470001220703125,121.10391235351562,85.70345306396484,26.49959945678711,0.11429917067289352
2018-12-27,52.15999984741211,118.92423248291016,84.40396881103516,25.929927825927734,0.11431145668029785
2018-12-28,52.20000076293945,121.36810302734375,85.48687744140625,26.278430938720703,0.1141294538974762
2018-12-31,53.79999923706055,121.36810302734375,85.48687744140625,26.278430938720703,0.11484351754188538
2019-01-01,53.79999923706055,121.36810302734375,85.48687744140625,26.278430938720703,0.11960892379283905
2019-01-02,54.90999984741211,121.89652252197266,85.92003631591797,25.769086837768555,0.11565440148115158
2019-01-03,55.95000076293945,123.71292114257812,88.27145385742188,25.655149459838867,0.11389768123626709
2019-01-04,57.060001373291016,126.65215301513672,91.36544799804688,25.93663215637207,0.11506619304418564
2019-01-07,57.33000183105469,126.38799285888672,90.83946990966797,26.687253952026367,0.11620110273361206
2019-01-08,58.720001220703125,127.5438461303711,90.80853271484375,27.14299201965332,0.117281973361969
2019-01-09,61.439998626708984,128.4685821533203,92.0461196899414,27.283727645874023,0.11720031499862671
2019-01-10,61.68000030517578,126.65215301513672,91.64390563964844,27.283727645874023,0.11821239441633224
2019-01-11,60.47999954223633,126.38799285888672,92.63397979736328,26.955333709716797,0.11802752315998077
