Price,Close,High,Low,Open,Volume
Ticker,DNB.OL,DNB.OL,DNB.OL,DNB.OL,DNB.OL
2022-07-18,139.9932098388672,140.63642650272547,136.20960957295185,136.20960957295185,1238895
2022-07-19,142.1498565673828,142.1498565673828,139.23647994978123,139.6526782589573,890186
2022-07-20,142.11203002929688,143.24711012290686,140.9769499356869,142.79307346681014,935176
2022-07-21,141.0526123046875,142.67956733559123,140.18238886828735,141.2796306283754,953580
2022-07-22,140.93911743164062,141.96069417664367,139.76619897724547,141.0526208270266,839357
2022-07-25,141.73367309570312,142.64173488111058,140.44725127082324,140.74993468374836,513943
2022-07-26,141.0526123046875,142.49038732362325,140.5229105805034,142.26336899993532,569069
2022-07-27,141.4688262939453,141.9607013074673,140.97696282705618,141.50666460985207,630029
2022-07-28,142.60389709472656,143.20927546944563,141.7336736193775,142.14987197366133,800268
2022-07-29,143.47413635253906,144.6470432765597,142.83091964541666,143.02009967143707,1223827
2022-08-01,143.0200958251953,144.79839264061647,143.0200958251953,143.3984558670609,678002
2022-08-02,143.7768096923828,144.42002635439613,142.8687479404941,143.17143134224645,753705
2022-08-03,143.73898315429688,144.5713798972457,143.09577798622968,143.47413804272776,760625
2022-08-04,143.62547302246094,145.13891317749923,143.51195808285385,144.23085139380268,607982
2022-08-05,146.3118438720703,146.3118438720703,143.77682678122187,143.77682678122187,589480
2022-08-08,146.1226348876953,147.10636163873747,145.06321997226652,146.1226348876953,651882
2022-08-09,148.5063018798828,148.5063018798828,145.3659184587823,145.9712852291407,953746
2022-08-10,148.12796020507812,148.96035693727177,147.56042012766403,147.86310355029858,758115
2022-08-11,148.317138671875,149.03602045304996,147.56041857661032,148.65766040541763,723551
2022-08-12,148.96034240722656,150.20892583709397,148.31712576357893,148.69548577828192,929095
2022-08-15,148.0144500732422,149.3387101936181,147.5604134133177,149.07385355089016,531198
2022-08-16,149.79273986816406,149.79273986816406,148.31713799842456,148.35497631234244,766938
2022-08-17,149.4900360107422,150.09541431075996,148.0900994136155,149.90623431366882,779282
2022-08-18,148.88465881347656,149.5657021893967,147.74957882252247,148.77115543303344,542249
2022-08-19,148.73333740234375,149.56572258121918,147.2955622897969,148.31713903958988,1005964
2022-08-22,145.81996154785156,149.07386030028064,145.6307815220898,148.35497851171237,705423
2022-08-23,145.9713134765625,146.80371026683184,144.72272983779172,145.66863003280997,646877
2022-08-24,144.87405395507812,145.97129573863964,143.92815387500235,145.02539565856387,801362
2022-08-25,144.15516662597656,146.5388301168874,143.8903099951503,145.2902466781496,824006
2022-08-26,143.66331481933594,144.87406004474656,143.32278153888913,144.1551782629977,661220
2022-08-29,140.40940856933594,142.49038872139752,138.7824535224724,142.30120870757375,794090
2022-08-30,139.87969970703125,142.301201451169,139.65268139269278,140.67424648726922,697208
2022-08-31,143.7768096923828,143.7768096923828,138.6311110361712,140.2202277619502,3882798
